SUBID,NEIGHBOURS
9001226,"['9001227', '9569942', '9545130']"
9569949,"['9569894', '9570016', '9570080', '9570253', '9570206', '9569942']"
9000390,"['9000388', '9545449', '9545525', '9000389', '9545610']"
9592309,"['9592239', '9592635', '9592717', '9592501', '9545534', '9592614', '9592379', '9592544']"
9000389,"['9000388', '9545638', '9000390', '9545610']"
9545222,"['9545306', '9545123', '9545300', '9545130', '9544979']"
9545300,"['9545295', '9545324', '9570166', '9545306', '9545222', '9544979', '9500550', '9001188', '9001187']"
9545672,"['9545374', '9545522', '9545767', '9545442', '9545684', '9545591', '9545390']"
9545610,"['9538486', '9545638', '9545424', '9545525', '9000390', '9000389', '9538090']"
9545013,"['9545093', '9545237', '9545330', '9545151', '9544951']"
9569912,"['9569874', '9569894', '9570064', '9570203', '9570257', '9569900', '9570250', '9570007', '9001171']"
9569942,"['9570080', '9570253', '9001227', '9001226', '9569949', '9545130']"
9592575,"['9592440', '9592262', '9592617', '9592692', '9592597', '9592342', '9592245', '9592391', '9592454']"
9545390,"['9545374', '9545398', '9545522', '9545655', '9545442', '9545672', '9545568']"
9569926,"['9570172', '9500300', '9569907', '9500297', '9570132', '9570077', '9569924', '9570174', '9569882', '9569896']"
9538090,"['9538486', '9545424', '9538257', '9538311', '9545610', '9538319']"
9538319,"['9538486', '9538311', '9538090', '9538302']"
9544951,"['9545093', '9545237', '9545013', '9545705']"
9545158,"['9545023', '9545212', '9545012', '9544952', '9545307']"
9545568,"['9545374', '9545398', '9545390', '9545703']"
9545705,"['9545093', '9545117', '9545183', '9545237', '9545393', '9570035', '9545378', '9544951', '9545574', '9545364', '9545443']"
9545733,"['9545540', '9545596', '9545769', '9592424', '9545477', '9545475', '9545728']"
9592379,"['9592717', '9592501', '9592309', '9592544', '9592629']"
9545475,"['9545769', '9545733', '9545728', '9592406']"
9592544,"['9592635', '9592309', '9592379', '9592629', '9592539']"
9569882,"['9570132', '9570165', '9569926', '9569896']"
9545703,"['9538155', '9545374', '9545398', '9545568', '9545668', '9545761']"
9545307,"['9545023', '9545212', '9545158', '9545186', '9545268']"
9545495,"['9545420', '9545596', '9545386', '9545608', '9545607']"
9538302,"['9538239', '9538311', '9538319', '9538204']"
9545186,"['9545023', '9545333', '9545307', '9545268']"
9545607,"['9545357', '9545420', '9545444', '9545491', '9545540', '9545596', '9545495', '9545486']"
9592454,"['9592440', '9592461', '9592696', '9592342', '9592575', '9592596']"
9538204,"['9439361', '9409332', '9538144', '9538239', '9538311', '9538302', '9000386']"
9592596,"['9545389', '9592440', '9592696', '9592717', '9592454', '9592629']"
9569896,"['9000686', '9570140', '9570172', '9000685', '9570165', '9569926', '9569882', '9570141']"
9545486,"['9545444', '9545540', '9545792', '9545607', '9545683', '9545722', '9545668', '9545682']"
9000386,"['9439361', '9439418', '9538311', '9538204', '9000384']"
9592629,"['9545389', '9592717', '9592501', '9592379', '9592544', '9592596', '9592539', '9545366']"
9570141,"['9570172', '9000685', '9570254', '9570202', '9569896', '9570208', '9570096']"
9000384,"['9439418', '9538232', '9538311', '9538084', '9538287', '9000386', '9538137']"
9538137,"['9538232', '9538287', '9000384', '9538250']"
9545268,"['9545051', '9545212', '9545255', '9545333', '9545307', '9545186', '9544985']"
9545683,"['9545540', '9545585', '9545792', '9592424', '9545486', '9545419', '9545564']"
9545419,"['9545792', '9545683', '9545413', '9545512', '9545564']"
9570208,"['9570217', '9570254', '9570141', '9570096']"
9544985,"['9545051', '9545183', '9545184', '9545255', '9545268', '9545119']"
9545119,"['9545117', '9545183', '9545184', '9545353', '9544985', '9545201']"
9570096,"['9570153', '9570217', '9570202', '9570141', '9570208', '9570118']"
9545130,"['9570080', '9570166', '9545344', '9545223', '9545123', '9001227', '9001226', '9545222', '9569942', '9544979']"
9544979,"['9570166', '9545222', '9545300', '9545130', '9500550']"
9545201,"['9545117', '9545353', '9545119', '9545178', '9569881']"
9545178,"['9545117', '9545201', '9569881']"
9569881,"['9545117', '9545295', '9570043', '9545353', '9545201', '9545178', '9001171', '9001170', '9570234']"
9570118,"['9570153', '9570069', '9570202', '9570096', '9569958']"
9538250,"['9538232', '9538278', '9538380', '9538448', '9538287', '9538137']"
9569958,"['9570153', '9570190', '9570069', '9570118', '9569997']"
9569997,"['9569978', '9570153', '9570190', '9569958', '9570104']"
9570104,"['9569941', '9569978', '9570150', '9570190', '9569918', '9569951', '9569997', '9569987']"
9592539,"['9592635', '9592544', '9592629', '9545366']"
9545366,"['9545389', '9545572', '9592635', '9592629', '9592539', '9545728']"
9500550,"['9545300', '9544979']"
9001188,"['9570166', '9545300', '9001187']"
9001187,"['9545295', '9569894', '9570043', '9570166', '9545300', '9001188', '9570250']"
9545728,"['9545389', '9545572', '9545477', '9545733', '9545475', '9545366', '9592406']"
9570250,"['9569874', '9569894', '9570043', '9569912', '9001187', '9570007']"
9569987,"['9569944', '9570150', '9569918', '9569951', '9570104', '9570060', '9570234', '9569925']"
9538332,"['9538047', '9538357', '9538413', '9538389', '9538197', '9538337']"
9570007,"['9570043', '9569912', '9570250', '9001171']"
9570060,"['9569944', '9569987', '9570234', '9569925', '9545688']"
9538467,"['9538099', '9538357', '9538431', '9538111', '9538197', '9500533', '9538174']"
9500533,"['9538467', '9538174']"
9538174,"['9538047', '9538062', '9538099', '9538357', '9538467', '9500533', '9538053']"
9538053,"['9538062', '9538099', '9538028', '9538174']"
9001171,"['9570043', '9570257', '9569912', '9569881', '9570007', '9001170']"
9592406,"['9545389', '9545769', '9592424', '9592696', '9592302', '9545475', '9545728', '9592488']"
9001170,"['9569881', '9001171']"
9538106,"['9538062', '9538309', '9538370', '9538275', '9538303', '9538475']"
9538475,"['9538237', '9538309', '9538275', '9538106', '9538229', '9538324', '9538495']"
9592488,"['9592333', '9592424', '9592696', '9592302', '9592661', '9592471', '9592406', '9592428']"
9538229,"['9538275', '9538475', '9538324']"
9538324,"['9538237', '9538275', '9538215', '9538220', '9538350', '9538475', '9538229', '9538124', '9538495']"
9592428,"['9545430', '9592661', '9592644', '9592488', '9592373', '9000837']"
9538124,"['9538205', '9538343', '9538350', '9538324', '9538495', '9538415']"
9592373,"['9592644', '9592428', '9000837', '9000836']"
9570234,"['9545117', '9569966', '9570150', '9569881', '9569987', '9570060', '9569946', '9569925']"
9569946,"['9569966', '9570035', '9570234', '9569925', '9545688', '9545574']"
9569925,"['9569987', '9570060', '9570234', '9569946', '9545688', '9545574']"
9545688,"['9545786', '9569944', '9570606', '9570060', '9569946', '9569925', '9545574']"
9545574,"['9545786', '9570035', '9545705', '9569946', '9569925', '9545688', '9545364', '9545567']"
9545364,"['9545705', '9545574', '9545443', '9545567']"
9545443,"['9545378', '9545787', '9545705', '9545364', '9545567']"
9545567,"['9545786', '9570462', '9545787', '9545710', '9545574', '9545364', '9545443', '9545488']"
9545488,"['9545619', '9545787', '9545710', '9545567', '9545527', '9545744', '9545611', '9500302']"
9545527,"['9545573', '9545710', '9545488', '9545744']"
9545744,"['9545573', '9545488', '9545527', '9545611']"
9545611,"['9500307', '9545573', '9500306', '9545488', '9545744', '9500302']"
9500302,"['9500305', '9500313', '9545619', '9500306', '9500310', '9545488', '9545611', '9545461']"
9545461,"['9500309', '9545587', '9545619', '9500310', '9500302', '9545407']"
9545407,"['9500309', '9545381', '9545587', '9545709', '9545461']"
9545599,"['9545381', '9545441', '9545709', '9545738', '9545543']"
9545543,"['9545441', '9545649', '9545667', '9545767', '9545738', '9545599', '9545645']"
9545645,"['9545357', '9545420', '9545667', '9545767', '9545543', '9545416']"
9545416,"['9545357', '9545374', '9545444', '9545767', '9545645', '9545658', '9545722']"
9545658,"['9545444', '9545416', '9545722']"
9545722,"['9545374', '9545444', '9545486', '9545416', '9545658', '9545668']"
9545668,"['9545374', '9545703', '9545486', '9545722', '9545761', '9545682']"
9545761,"['9538155', '9545643', '9545703', '9545668', '9545682']"
9545682,"['9538071', '9545643', '9545650', '9545792', '9545486', '9545668', '9545761', '9545413']"
9545413,"['9545650', '9545792', '9545419', '9545682', '9545512']"
9545512,"['9545650', '9545763', '9545419', '9545413', '9545564']"
9545564,"['9545430', '9545763', '9592424', '9545696', '9545683', '9545419', '9545512', '9545704']"
9545704,"['9545430', '9545696', '9545564', '9545440', '9000837']"
9545440,"['9545696', '9545704', '9000837']"
9000837,"['9545430', '9545763', '9570963', '9545696', '9592428', '9592373', '9545704', '9545440', '9000836']"
9000836,"['9570949', '9570963', '9592644', '9592373', '9000837', '9570934']"
9570934,"['9570841', '9570949', '9570963', '9570833', '9570820', '9592350', '9000836', '9570923']"
9570923,"['9570963', '9570820', '9570934', '9571068']"
9571068,"['9538207', '9570963', '9570973', '9570820', '9570923', '9538473']"
9538473,"['9538207', '9538237', '9538309', '9538370', '9570973', '9571068', '9538025']"
9538025,"['9538207', '9538237', '9570768', '9538473', '9538436']"
9538436,"['9538237', '9570768', '9538025', '9538495']"
9538495,"['9538237', '9570768', '9571020', '9571055', '9538475', '9538324', '9538124', '9538436', '9538415', '9570920']"
9538415,"['9538205', '9538124', '9538495', '9570920']"
9570920,"['9538205', '9538282', '9571020', '9571055', '9538495', '9538415', '9571019']"
9571019,"['9538282', '9570835', '9571055', '9570920', '9570809']"
9570809,"['9570835', '9571055', '9571019', '9570784', '9570928']"
9570784,"['9571055', '9570809', '9570928']"
9570928,"['9570926', '9570941', '9570835', '9571055', '9571115', '9570809', '9570784', '9570931']"
9570931,"['9570941', '9571115', '9570928', '9571095']"
9571095,"['9570782', '9570788', '9570926', '9570941', '9570843', '9571055', '9571115', '9571029', '9570931', '9570962']"
9570962,"['9570890', '9570843', '9571029', '9571095', '9570893']"
9570893,"['9570890', '9570863', '9570843', '9570962', '9570778', '9570858']"
9570778,"['9570877', '9571114', '9570863', '9570843', '9570893', '9570858']"
9570858,"['9570877', '9570863', '9571042', '9570900', '9570893', '9570778', '9571104']"
9571104,"['9570853', '9571042', '9570900', '9570858', '9570798']"
9570798,"['9570853', '9571092', '9570900', '9571104', '9570908']"
9570908,"['9500322', '9571009', '9571092', '9570900', '9570798', '9571030']"
9571030,"['9500322', '9570800', '9571009', '9570900', '9570908']"
9000104,"['9000095', '9000096', '9000098', '9000099', '9500496']"
9000105,"['9000106', '9438429', '9437774', '9400020']"
9607257,"['9000118', '9607428', '9607508', '9607389', '9607511', '9606935', '9600704']"
9000118,"['9607257', '9607428', '9607387', '9607508', '9607525', '9600704']"
9000117,"['9535017', '9535024', '9534268', '9534982']"
9000998,"['9561442', '9561749', '9000996', '9561332', '9561201', '9561635']"
9500092,"['9500103', '9562376', '9562735', '9500073']"
9500094,"['9562469', '9562667', '9500073']"
9500103,"['9500092', '9562376', '9562452', '9500073']"
9500104,"['9562452', '9500073', '9562551', '9562546', '9562794']"
9500458,"['9562357', '9562640', '9562828', '9500454', '9562379']"
9500684,['9561215']
9501541,"['9556866', '9557226', '9557466', '9557539', '9557786', '9561637', '9557606', '9000276', '9557431', '9557689']"
9522737,"['9557111', '9522358', '9725034', '9725270', '9725351', '9725361', '9725037', '9725415']"
9534276,"['9534965', '9534966', '9534235', '9534840']"
9534287,"['9534685', '9535365', '9534877', '9534712', '9534501', '9534243', '9534511']"
9534371,"['9534798', '9562424', '9000989', '9534416', '9562611', '9562762']"
9534409,"['9534437', '9534471', '9534685', '9535365', '9563173', '9534940', '9535628', '9500093', '9535497', '9535480']"
9534422,"['9534638', '9535116', '9534235', '9534840', '9534957', '9500063', '9535095']"
9534437,"['9534409', '9534471', '9534940', '9534556', '9534992', '9534931']"
9534471,"['9534409', '9534437', '9562541', '9563173', '9562622', '9535061', '9534556']"
9534623,"['9534644', '9534717', '9534773', '9534890', '9534965', '9534840', '9534877', '9534712', '9534501', '9534243', '9534511']"
9534638,"['9534422', '9535116', '9535123', '9535151', '9535131', '9534817', '9535095']"
9534644,"['9534623', '9534773', '9534890', '9534879']"
9534685,"['9534287', '9534409', '9535365', '9534940', '9534877']"
9534717,"['9534623', '9534965', '9534591', '9534992', '9534877']"
9534758,"['9534310', '9534785', '9535060', '9534815', '9535437', '9535798']"
9534773,"['9534623', '9534644', '9534840', '9534957', '9534879']"
9534798,"['9534371', '9535123', '9535151', '9534416', '9534580', '9562762']"
9534890,"['9534623', '9534644', '9534879', '9001229', '9534511']"
9534965,"['9534276', '9534623', '9534717', '9534966', '9534580', '9534840', '9534366', '9534591']"
9534966,"['9534276', '9534965', '9534580', '9534235']"
9534970,"['9562409', '9562549', '9562785', '9562812', '9000988', '9534851']"
9535017,"['9000117', '9535090', '9535024']"
9535090,"['9535017', '9534879', '9001229', '9001228', '9534815', '9535024']"
9535116,"['9534422', '9534638', '9535151', '9534235']"
9535123,"['9534638', '9534798', '9535151', '9534548', '9562762', '9534611', '9535131']"
9535146,"['9534957', '9534879', '9534458', '9535024', '9535095']"
9535365,"['9534287', '9534409', '9534685', '9534310', '9534511', '9535628', '9535399']"
9556349,"['9556431', '9556536', '9557138', '9556720', '9556779', '9556546', '9556596', '9556708']"
9556431,"['9556349', '9556536', '9557002', '9556876', '9556664', '9556708']"
9556536,"['9556349', '9556431', '9557095', '9557138', '9556876']"
9556588,"['9556863', '9556720', '9556779']"
9556743,"['9557049', '9557133', '9557011', '9557109']"
9556751,"['9556828', '9557103', '9561637', '9562517', '9562807', '9557150', '9556951']"
9556752,"['9556760', '9556790', '9556830', '9556902', '9556979', '9556880', '9750388']"
9556759,"['9556809', '9556987', '9557052', '9557098', '9557126', '9557083', '9556449', '9556864']"
9556760,"['9556752', '9556790', '9556862', '9557093', '9500411', '9556869', '9750388', '9750730']"
9556765,"['9556917', '9556952', '9556824', '9556989', '9750799', '9751082', '9751204', '9751290']"
9556770,"['9556888', '9557011', '9557056', '9556762']"
9556774,"['9556849', '9557152', '9557166', '9557092', '9557084', '9557101', '9557108', '9725417', '9725427']"
9556780,"['9556783', '9556850', '9556902', '9556935', '9556880', '9556755', '9557106']"
9556783,"['9556780', '9556802', '9556833', '9556850', '9556935', '9557068', '9556793', '9557019', '9557116']"
9556787,"['9556925', '9557069', '9556851', '9556928', '9556390', '9556534', '9557004']"
9556790,"['9556752', '9556760', '9556969', '9556979', '9500411', '9556869']"
9556792,"['9556855', '9556969', '9557160', '9556869', '9557140', '9557092', '9557084']"
9556802,"['9556783', '9556833', '9556850', '9557097', '9556977', '9556856', '9556914', '9557076']"
9556809,"['9556759', '9556925', '9556987', '9557121', '9556973', '9557036', '9556390', '9556449']"
9556817,"['9557035', '9557002', '9556815', '9556664', '9556955', '9556556']"
9556823,"['9556833', '9556793', '9556908', '9556923']"
9556828,"['9556751', '9557103', '9556967', '9556951']"
9556830,"['9556752', '9556965', '9556880', '9556755', '9750388', '9750413', '9751040']"
9556833,"['9556783', '9556802', '9556823', '9557097', '9556793', '9557016', '9556908']"
9556841,"['9557035', '9557098', '9557133', '9557011', '9557083', '9556955']"
9556849,"['9556774', '9557069', '9557166', '9557004', '9557101']"
9556850,"['9556780', '9556783', '9556802', '9557106', '9556977']"
9556855,"['9556792', '9556969', '9557084', '9556909', '9557024']"
9556862,"['9556760', '9557093', '9557111', '9556869', '9557148', '9725078', '9725331', '9750730']"
9556866,"['9501541', '9557226', '9557786', '9556773', '9557104', '9557600', '9556806']"
